Date,Open,Close,Change,Volume
9/16/1991,279.494995,278.575012,-0.00329159,275140000
9/17/1991,278.575012,278.089996,-0.001741061,333920000
9/18/1991,278.089996,281.035004,0.010590126,266500000
9/19/1991,281.035004,283.51001,0.008806753,413900000
9/20/1991,283.51001,286.63501,0.011022538,453020000
9/23/1991,286.63501,284.86499,-0.00617517,317720000
9/24/1991,284.86499,287.345001,0.008705917,359500000
9/25/1991,287.345001,288.98999,0.005724787,356240000
9/26/1991,288.98999,287.915009,-0.003719786,344680000
9/27/1991,287.915009,285.940002,-0.006859688,336600000
9/30/1991,285.940002,287.535004,0.0055781,282060000
10/1/1991,287.535004,288.369995,0.002903963,325360000
10/2/1991,288.369995,285.059998,-0.011478299,359220000
10/3/1991,285.059998,280.410004,-0.016312334,358740000
10/4/1991,280.410004,280.515015,0.000374491,302460000
10/7/1991,280.515015,278.894989,-0.005775185,267700000
10/8/1991,278.894989,280.024994,0.004051722,317920000
10/9/1991,280.024994,276.51001,-0.012552394,330800000
10/10/1991,276.51001,279.11499,0.009420925,333600000
10/11/1991,279.11499,281.5,0.008544901,290020000
10/14/1991,281.5,287.165009,0.020124366,234160000
10/15/1991,287.165009,293.309998,0.021398808,355860000
10/16/1991,293.309998,297.654999,0.014813682,446660000
10/17/1991,297.654999,292.464996,-0.017436304,453680000
10/18/1991,292.464996,293.109985,0.002205355,424260000
10/21/1991,293.109985,290.859985,-0.007676299,316280000
10/22/1991,290.859985,290.785004,-0.000257791,360260000
10/23/1991,290.785004,289.345001,-0.004952123,399520000
10/24/1991,289.345001,285.649994,-0.012770247,398720000
10/25/1991,285.649994,282.940002,-0.009487107,347900000
10/28/1991,282.940002,286.375,0.012140376,291820000
10/29/1991,286.375,290.084991,0.01295501,364700000
10/30/1991,290.084991,294.720001,0.01597811,405180000
10/31/1991,294.720001,292.505005,-0.007515594,457040000
11/1/1991,292.505005,290.005005,-0.008546862,410840000
11/4/1991,290.005005,286.934998,-0.010586048,309600000
11/5/1991,286.934998,289.049988,0.007370973,353960000
11/6/1991,289.049988,289.429993,0.001314669,382360000
11/7/1991,289.429993,292.875,0.01190273,432160000
11/8/1991,292.875,295.549988,0.009133548,422860000
11/11/1991,295.549988,297.845001,0.007765228,307260000
11/12/1991,297.845001,301.964996,0.013832681,429240000
11/13/1991,301.964996,302.829987,0.002864541,416980000
11/14/1991,302.829987,301.045013,-0.005894311,441060000
11/15/1991,301.045013,284.519989,-0.054892203,510960000
11/18/1991,284.519989,288.589996,0.014304819,454300000
11/19/1991,288.589996,284.390015,-0.014553453,439260000
11/20/1991,284.390015,285.204987,0.002865684,345820000
11/21/1991,285.204987,288.609985,0.011938774,377820000
11/22/1991,288.609985,286.320007,-0.007934507,334160000
11/25/1991,286.320007,283.015015,-0.011543001,284640000
11/26/1991,283.015015,284.130005,0.003939685,345580000
11/27/1991,284.130005,285.225006,0.003853873,268820000
11/29/1991,285.225006,284.790009,-0.001525101,132620000
12/2/1991,284.790009,293.929993,0.032093766,291820000
12/3/1991,293.929993,293.945007,5.10802E-05,332760000
12/4/1991,293.945007,295.109985,0.003963252,334580000
12/5/1991,295.109985,294.334991,-0.002626119,341260000
12/6/1991,294.334991,296.140015,0.00613255,343660000
12/9/1991,296.140015,295.769989,-0.001249497,310780000
12/10/1991,295.769989,296.325012,0.001876536,315240000
12/11/1991,296.325012,294.839996,-0.005011443,348880000
12/12/1991,294.839996,297.975006,0.01063292,336140000
12/13/1991,297.975006,301.329987,0.01125927,357400000
12/16/1991,301.329987,303.019989,0.005608476,296800000
12/17/1991,303.019989,298.88501,-0.013645895,382240000
12/18/1991,298.88501,299.609985,0.002425598,353560000
12/19/1991,299.609985,294.529999,-0.016955329,349160000
12/20/1991,294.529999,295.820007,0.004379887,378520000
12/23/1991,295.820007,303.295013,0.025268764,368640000
12/24/1991,303.295013,307.084991,0.012496012,266900000
12/26/1991,307.084991,313.679993,0.021476146,266560000
12/27/1991,313.679993,316.774994,0.009866747,326740000
12/30/1991,316.774994,326.734985,0.031441847,448160000
12/31/1991,326.734985,330.855011,0.012609687,514920000
1/2/1992,330.855011,333.36499,0.007586341,362760000
1/3/1992,333.36499,334.825012,0.00437965,428400000
1/6/1992,334.825012,336.894989,0.006182265,475440000
1/7/1992,336.894989,339.644989,0.008162781,524500000
1/8/1992,339.644989,344.290009,0.013676103,630260000
1/9/1992,344.290009,350.320007,0.017514299,655640000
1/10/1992,350.320007,347.109985,-0.009163114,518860000
1/13/1992,347.109985,348.265015,0.003327562,423800000
1/14/1992,348.265015,352.589996,0.012418649,536120000
1/15/1992,352.589996,355.595001,0.008522661,586560000
1/16/1992,355.595001,351.915009,-0.010348829,604520000
1/17/1992,351.915009,349.730011,-0.00620888,564980000
1/20/1992,349.730011,341.809998,-0.022646078,419380000
1/21/1992,331.059998,328.040009,-0.00912218,530880000
1/22/1992,331.915009,346.320007,0.043399658,502340000
1/23/1992,346.320007,346.075012,-0.000707424,548740000
1/24/1992,346.075012,345.454987,-0.001791591,481880000
1/27/1992,345.454987,340.480011,-0.014401228,392900000
1/28/1992,340.480011,340.845001,0.001071987,641920000
1/29/1992,340.845001,337.290009,-0.010429937,496480000
1/30/1992,337.290009,338.38501,0.003246467,432400000
1/31/1992,341.195007,338.315002,-0.008440935,452320000
2/3/1992,338.315002,341.380005,0.009059613,389220000
2/4/1992,341.380005,346.915009,0.016213615,452300000
2/5/1992,346.915009,350.859985,0.011371592,540220000
2/6/1992,350.859985,349.070007,-0.005101688,488420000
2/7/1992,349.070007,346.804993,-0.00648871,476100000
2/10/1992,346.804993,345.234985,-0.004527063,383200000
2/11/1992,345.234985,344.404999,-0.002404119,428660000
2/12/1992,344.404999,355.975006,0.03359419,506900000
2/13/1992,355.975006,349.809998,-0.017318654,434000000
2/14/1992,349.809998,346.695007,-0.008904808,412580000
2/18/1992,346.695007,338.545013,-0.023507676,437400000
2/19/1992,338.545013,338.059998,-0.001432646,496880000
2/20/1992,338.059998,345.334991,0.021519828,494180000
2/21/1992,345.334991,342.390015,-0.008527882,493700000
2/24/1992,342.390015,338.964996,-0.010003268,345840000
2/25/1992,338.964996,338.329987,-0.001873376,389000000
2/26/1992,338.329987,347.809998,0.028020014,450180000
2/27/1992,347.809998,347.390015,-0.001207507,411080000
2/28/1992,347.390015,345.880005,-0.004346728,409280000
3/2/1992,345.880005,346.63501,0.002182852,353880000
3/3/1992,346.63501,345.704987,-0.002683004,409100000
3/4/1992,345.704987,341.609985,-0.011845366,425920000
3/5/1992,341.609985,337.519989,-0.011972706,443840000
3/6/1992,337.519989,333,-0.013391767,386140000
3/9/1992,333,333.315002,0.000945952,324240000
3/10/1992,333.315002,340.320007,0.021016171,401120000
3/11/1992,340.320007,335.045013,-0.0155001,384300000
3/12/1992,335.045013,334.829987,-0.000641782,379060000
3/13/1992,334.829987,336.470001,0.00489805,331220000
3/16/1992,336.470001,338.274994,0.005364499,281700000
3/17/1992,338.274994,342.920013,0.013731488,347540000
3/18/1992,342.920013,342.625,-0.000860297,358540000
3/19/1992,342.625,342.549988,-0.000218933,379940000
3/20/1992,342.549988,340.86499,-0.004918984,383000000
3/23/1992,340.86499,339.035004,-0.005368653,297720000
3/24/1992,339.035004,336.934998,-0.006194068,373840000
3/25/1992,336.934998,337.654999,0.002136914,383900000
3/26/1992,337.654999,333.295013,-0.012912547,351000000
3/27/1992,333.295013,324.220001,-0.027228166,407920000
3/30/1992,324.220001,322.350006,-0.005767673,308420000
3/31/1992,322.350006,323.049988,0.002171497,384100000
4/1/1992,323.049988,323.915009,0.002677669,360340000
4/2/1992,323.915009,317.665009,-0.019295185,389280000
4/3/1992,317.665009,316.38501,-0.004029399,387860000
4/6/1992,316.38501,324.549988,0.025807095,306240000
4/7/1992,324.549988,312.954987,-0.035726395,420120000
4/8/1992,312.954987,310.850006,-0.006726146,486940000
4/9/1992,310.850006,319.535004,0.027939514,397500000
4/10/1992,319.535004,312.984985,-0.020498596,350420000
4/13/1992,312.984985,317.149994,0.013307376,256040000
4/14/1992,317.149994,320.549988,0.010720461,391200000
4/15/1992,320.549988,326.070007,0.017220462,437140000
4/16/1992,326.070007,319.234985,-0.020961824,396960000
4/20/1992,319.234985,307.875,-0.035585025,356100000
4/21/1992,307.875,305.625,-0.007308161,403560000
4/22/1992,305.625,309.540009,0.012809845,397780000
4/23/1992,309.540009,307.519989,-0.006525877,403760000
4/24/1992,307.519989,303.815002,-0.012047955,331940000
4/27/1992,303.815002,299.649994,-0.013709027,324280000
4/28/1992,299.649994,294.625,-0.016769545,374960000
4/29/1992,294.625,302.975006,0.028341132,360760000
4/30/1992,302.975006,307.859985,0.016123373,360240000
5/1/1992,307.859985,307.475006,-0.0012505,294580000
5/4/1992,307.475006,310.714996,0.010537409,288460000
5/5/1992,310.714996,314.769989,0.013050522,339880000
5/6/1992,314.769989,315.105011,0.001064339,342840000
5/7/1992,315.105011,312.725006,-0.007553053,340560000
5/8/1992,312.725006,311.265015,-0.00466861,309420000
5/11/1992,311.265015,311.899994,0.002039995,282140000
5/12/1992,311.899994,310.040009,-0.005963402,324680000
5/13/1992,310.040009,308.75,-0.004160782,343500000
5/14/1992,308.75,304.545013,-0.013619391,370360000
5/15/1992,304.545013,303.015015,-0.005023881,285780000
5/18/1992,303.015015,304.575012,0.00514825,258700000
5/19/1992,304.575012,306.410004,0.006024762,313340000
5/20/1992,306.410004,309.549988,0.010247655,320460000
5/21/1992,309.549988,307.940002,-0.005201053,351720000
5/22/1992,307.940002,308.380005,0.00142886,249720000
5/26/1992,308.380005,305.894989,-0.008058292,253480000
5/27/1992,305.894989,308.075012,0.007126704,276680000
5/28/1992,308.075012,311.980011,0.012675481,306400000
5/29/1992,311.980011,315.295013,0.010625687,377260000
6/1/1992,315.295013,318.980011,0.01168746,283140000
6/2/1992,318.980011,317.234985,-0.005470644,329920000
6/3/1992,317.234985,317.339996,0.00033102,343720000
6/4/1992,317.339996,315.934998,-0.004427422,336240000
6/5/1992,315.934998,313.244995,-0.008514419,336780000
6/8/1992,313.244995,310.230011,-0.009625003,258100000
6/9/1992,310.230011,304.855011,-0.017325854,364440000
6/10/1992,304.855011,302.600006,-0.007396975,314060000
6/11/1992,302.600006,302.575012,-8.25975E-05,320300000
6/12/1992,302.575012,304.109985,0.005073033,299020000
6/15/1992,304.109985,303.86499,-0.000805613,264720000
6/16/1992,303.86499,299.204987,-0.015335768,326360000
6/17/1992,299.204987,293.399994,-0.019401391,381140000
6/18/1992,293.399994,291.934998,-0.00499317,375720000
6/19/1992,291.934998,296.86499,0.016887294,355140000
6/22/1992,296.86499,295.244995,-0.005457009,302380000
6/23/1992,295.244995,297.445007,0.007451479,331340000
6/24/1992,297.445007,295.290009,-0.00724503,304660000
6/25/1992,295.290009,291.255005,-0.013664546,342440000
6/26/1992,291.255005,290.029999,-0.004205957,300220000
6/29/1992,290.029999,300.795013,0.037116898,319040000
6/30/1992,300.795013,301.230011,0.001446161,390380000
7/1/1992,301.230011,306.029999,0.015934627,372160000
7/2/1992,306.029999,300.875,-0.016844751,389300000
7/6/1992,300.875,302.399994,0.00506853,269540000
7/7/1992,302.399994,296.265015,-0.020287629,348820000
7/8/1992,296.265015,297.559998,0.004371029,323300000
7/9/1992,297.559998,302.190002,0.015559901,351680000
7/10/1992,302.190002,302.834991,0.002134382,303020000
7/13/1992,302.834991,304.980011,0.007083131,265860000
7/14/1992,304.980011,309.244995,0.013984471,334400000
7/15/1992,309.244995,309.390015,0.000468949,338760000
7/16/1992,309.390015,311.279999,0.006108743,345380000
7/17/1992,311.279999,305.540009,-0.018439958,293540000
7/20/1992,305.540009,300.445007,-0.0166754,235660000
7/21/1992,300.450012,305.100006,0.015476764,310640000
7/22/1992,305.100006,301.170013,-0.012880999,336700000
7/23/1992,301.170013,302.494995,0.004399449,329120000
7/24/1992,302.494995,303.424988,0.003074408,335580000
7/27/1992,303.424988,301.839996,-0.00522367,256260000
7/28/1992,301.839996,306.755005,0.016283491,346620000
7/29/1992,306.755005,310.105011,0.010920787,421880000
7/30/1992,310.105011,310.934998,0.002676471,337500000
7/31/1992,310.934998,310.894989,-0.000128673,337580000
8/3/1992,310.894989,312.75,0.00596668,282600000
8/4/1992,312.75,311.075012,-0.005355677,336980000
8/5/1992,311.075012,306.584991,-0.014433885,327560000
8/6/1992,306.584991,304.559998,-0.006604997,313660000
8/7/1992,304.559998,303.315002,-0.004087851,299360000
8/10/1992,303.315002,304.230011,0.003016695,240900000
8/11/1992,304.230011,302.51001,-0.00565362,290280000
8/12/1992,302.51001,300.954987,-0.005140402,288300000
8/13/1992,300.954987,301.274994,0.001063305,286360000
8/14/1992,301.274994,302.230011,0.003169918,291300000
8/17/1992,302.230011,300.38501,-0.006104625,265120000
8/18/1992,300.38501,300.440002,0.000183072,280680000
8/19/1992,300.440002,298.315002,-0.00707296,312280000
8/20/1992,298.315002,299.424988,0.003720852,310980000
8/21/1992,299.424988,295.690002,-0.012473862,334600000
8/24/1992,295.690002,290.714996,-0.016825073,276920000
8/25/1992,290.714996,292.084991,0.004712502,304820000
8/26/1992,292.084991,296.204987,0.01410547,291740000
8/27/1992,296.204987,299.459991,0.010989025,310980000
8/28/1992,299.459991,299.13501,-0.001085223,254220000
8/31/1992,299.13501,299.26001,0.000417872,267060000
9/1/1992,299.26001,301.970001,0.00905564,313740000
9/2/1992,301.970001,306.565002,0.015216747,340660000
9/3/1992,306.565002,308.170013,0.005235467,373000000
9/4/1992,308.170013,306.394989,-0.005759886,244760000
9/8/1992,306.394989,305.769989,-0.002039851,247760000
9/9/1992,305.769989,309.98999,0.013801227,340580000
9/10/1992,309.98999,314.815002,0.015565057,401880000
9/11/1992,314.815002,315.190002,0.001191176,376660000
9/14/1992,315.190002,324.630005,0.029950198,454000000
9/15/1992,324.630005,319.88501,-0.014616625,366020000
9/16/1992,319.88501,318.445007,-0.004501627,363020000
9/17/1992,318.445007,319.234985,0.002480736,366320000
9/18/1992,319.234985,319.910004,0.002114489,398840000
9/21/1992,319.910004,319.255005,-0.002047448,318920000
9/22/1992,319.255005,314.274994,-0.01559885,409840000
9/23/1992,314.274994,315.815002,0.004900193,386480000
9/24/1992,315.815002,317.535004,0.005446233,361380000
9/25/1992,317.535004,310.225006,-0.023021078,396980000
9/28/1992,310.225006,307.869995,-0.0075913,248720000
9/29/1992,307.869995,310.649994,0.009029782,317720000
9/30/1992,310.649994,313.184998,0.008160322,374260000
10/1/1992,313.184998,309.035004,-0.013250935,370260000
10/2/1992,309.035004,304.390015,-0.015030624,339920000
10/5/1992,304.390015,303.684998,-0.002316163,447380000
10/6/1992,303.684998,307.959991,0.014077063,391080000
10/7/1992,307.959991,305.380005,-0.008377666,313040000
10/8/1992,305.380005,308.350006,0.009725591,395700000
10/9/1992,308.350006,305.630005,-0.008821148,340480000
10/12/1992,305.630005,308.105011,0.008098047,255700000
10/13/1992,308.105011,310.130005,0.006572415,335120000
10/14/1992,310.130005,309.584991,-0.001757373,351380000
10/15/1992,309.584991,312.13501,0.008236895,347560000
10/16/1992,312.13501,316.38501,0.013615903,367660000
10/19/1992,316.38501,322.785004,0.020228499,396260000
10/20/1992,322.785004,323.380005,0.001843335,464720000
10/21/1992,323.380005,326.070007,0.008318393,444100000
10/22/1992,326.070007,326.095001,7.66523E-05,459500000
10/23/1992,326.095001,325.440002,-0.002008614,458480000
10/26/1992,325.440002,327.170013,0.005315914,337600000
10/27/1992,327.170013,323.924988,-0.009918467,405140000
10/28/1992,323.924988,326.674988,0.00848962,417200000
10/29/1992,326.674988,331.089996,0.013514986,422940000
10/30/1992,331.089996,329.154999,-0.005844323,386160000
11/2/1992,329.154999,330.329987,0.00356971,358700000
11/3/1992,330.329987,325.964996,-0.013214032,374740000
11/4/1992,325.964996,327.76001,0.005506769,379060000
11/5/1992,327.76001,336.48999,0.026635281,476900000
11/6/1992,336.48999,338.144989,0.00491842,458300000
11/9/1992,338.144989,340.584991,0.007215846,490860000
11/10/1992,340.584991,344.390015,0.011172025,524320000
11/11/1992,344.390015,347.855011,0.010061256,546480000
11/12/1992,347.855011,346.799988,-0.003032939,518940000
11/13/1992,346.799988,348.48999,0.004873132,402940000
11/16/1992,348.48999,344.630005,-0.011076315,376160000
11/17/1992,344.630005,338.230011,-0.018570623,448640000
11/18/1992,338.230011,344.309998,0.017975895,466520000
11/19/1992,344.309998,346.755005,0.007101179,516500000
11/20/1992,346.755005,348.804993,0.00591192,496080000
11/23/1992,348.804993,343.440002,-0.015381061,416280000
11/24/1992,343.440002,349.975006,0.01902808,489840000
11/25/1992,349.975006,349.660004,-0.00090007,444540000
11/27/1992,349.660004,349.315002,-0.000986678,187860000
11/30/1992,349.315002,350.959991,0.004709185,435600000
12/1/1992,350.959991,352.670013,0.004872413,474240000
12/2/1992,352.670013,351.570007,-0.00311908,486360000
12/3/1992,351.570007,354.790009,0.009158921,478060000
12/4/1992,354.790009,358.399994,0.010174991,522220000
12/7/1992,358.399994,361.834991,0.009584255,452540000
12/8/1992,361.834991,360.575012,-0.003482192,549400000
12/9/1992,360.575012,357.815002,-0.007654468,539740000
12/10/1992,357.815002,354.554993,-0.009110878,482700000
12/11/1992,354.554993,350.894989,-0.01032281,426340000
12/14/1992,350.894989,349.404999,-0.004246256,389000000
12/15/1992,349.404999,346.945007,-0.007040517,497860000
12/16/1992,346.945007,348.950012,0.005779028,516540000
12/17/1992,348.950012,356.845001,0.022624986,495880000
12/18/1992,356.845001,357.894989,0.00294242,488120000
12/21/1992,357.894989,359.334991,0.004023532,405820000
12/22/1992,359.334991,355.640015,-0.010282817,495400000
12/23/1992,355.640015,356.494995,0.00240406,505780000
12/24/1992,356.494995,357.559998,0.002987428,212520000
12/28/1992,357.559998,359.065002,0.004209095,288140000
12/29/1992,359.065002,359.809998,0.002074822,399420000
12/30/1992,359.809998,359.934998,0.000347406,386960000
12/31/1992,359.934998,360.184998,0.00069457,406380000
1/4/1993,360.184998,356.369995,-0.010591788,377740000
1/5/1993,356.369995,360.234985,0.010845442,458800000
1/6/1993,360.234985,366.970001,0.018696174,540040000
1/7/1993,366.970001,364.015015,-0.008052391,593860000
1/8/1993,364.015015,365.540009,0.004189371,465640000
1/11/1993,365.540009,370.804993,0.014403304,391480000
1/12/1993,370.804993,367.904999,-0.007820806,467540000
1/13/1993,367.904999,375.850006,0.021595268,489400000
1/14/1993,375.850006,381.339996,0.014606864,573920000
1/15/1993,381.339996,379.234985,-0.005520037,590880000
1/18/1993,379.234985,378.755005,-0.001265653,481480000
1/19/1993,378.755005,376.019989,-0.007221069,555780000
1/20/1993,376.019989,375.730011,-0.000771177,542640000
1/21/1993,375.730011,379.339996,0.009607923,562660000
1/22/1993,379.339996,377.820007,-0.004006931,589440000
1/25/1993,377.820007,381.054993,0.008562241,529180000
1/26/1993,381.054993,379.375,-0.004408794,592680000
1/27/1993,379.375,372.609985,-0.017832,563440000
1/28/1993,372.609985,370.665009,-0.005219871,534420000
1/29/1993,370.665009,370.559998,-0.000283304,473900000
2/1/1993,370.559998,375.475006,0.013263731,427880000
2/2/1993,375.475006,377.440002,0.00523336,508160000
2/3/1993,377.440002,376.535004,-0.002397727,583460000
2/4/1993,376.535004,374.244995,-0.006081796,569320000
2/5/1993,374.244995,369,-0.01401487,586420000
2/8/1993,369,365.725006,-0.008875322,444140000
2/9/1993,365.725006,362.950012,-0.007587652,553960000
2/10/1993,362.950012,367.299988,0.011985055,518820000
2/11/1993,367.299988,366.325012,-0.002654441,471540000
2/12/1993,366.325012,361.190002,-0.014017634,429200000
2/16/1993,361.190002,346.890015,-0.039591315,607440000
2/17/1993,346.890015,345.910004,-0.002825135,551040000
2/18/1993,345.910004,348.279999,0.006851479,597240000
2/19/1993,348.279999,347.915009,-0.001047979,486600000
2/22/1993,347.915009,340.350006,-0.021743825,554880000
2/23/1993,340.350006,341.23999,0.002614908,541840000
2/24/1993,341.23999,350.125,0.026037423,561840000
2/25/1993,350.125,351.665009,0.004398455,518780000
2/26/1993,351.665009,351.140015,-0.001492881,434660000
3/1/1993,351.140015,349.095001,-0.005823928,372080000
3/2/1993,349.095001,356.209991,0.020381243,414160000
3/3/1993,356.209991,359.959991,0.010527498,474760000
3/4/1993,359.959991,355.529999,-0.012306901,464100000
3/5/1993,355.529999,355.565002,9.8453E-05,428480000
3/8/1993,355.565002,359.440002,0.010898148,439880000
3/9/1993,359.440002,359.399994,-0.000111306,464540000
3/10/1993,359.399994,361.26001,0.005175337,490400000
3/11/1993,361.26001,361.734985,0.001314773,494140000
3/12/1993,361.734985,362.649994,0.002529501,576600000
3/15/1993,362.649994,364.315002,0.004591226,375160000
3/16/1993,364.315002,363.609985,-0.001935185,458540000
3/17/1993,363.609985,355.654999,-0.021877799,490180000
3/18/1993,355.654999,355.5,-0.000435813,463420000
3/19/1993,355.5,351.554993,-0.011097066,471280000
3/22/1993,351.549988,349.415009,-0.006073045,426060000
3/23/1993,349.415009,348.13501,-0.003663263,452300000
3/24/1993,348.13501,348.505005,0.001062792,486660000
3/25/1993,348.505005,354.375,0.016843359,438600000
3/26/1993,354.375,352.644989,-0.004881865,409020000
3/29/1993,352.644989,351.404999,-0.003516256,388960000
3/30/1993,351.404999,357.720001,0.017970723,243140000
3/31/1993,357.720001,359.420013,0.004752354,515840000
4/1/1993,359.420013,354.334991,-0.014147854,493380000
4/2/1993,354.334991,341.179993,-0.037125879,558520000
4/5/1993,341.179993,344.704987,0.010331772,381680000
4/6/1993,344.704987,340.554993,-0.012039263,435060000
4/7/1993,340.554993,345.184998,0.013595469,425080000
4/8/1993,345.184998,341.559998,-0.010501615,441760000
4/12/1993,341.559998,349.005005,0.021797069,428300000
4/13/1993,349.005005,345.869995,-0.008982708,513900000
4/14/1993,345.869995,346.48999,0.001792567,486220000
4/15/1993,346.48999,343.894989,-0.007489397,493900000
4/16/1993,343.894989,340.649994,-0.009436005,453560000
4/19/1993,340.649994,337.454987,-0.009379149,445700000
4/20/1993,337.454987,339.059998,0.004756222,502640000
4/21/1993,339.059998,340.195007,0.003347517,496880000
4/22/1993,340.195007,338.480011,-0.005041214,527560000
4/23/1993,338.480011,333.660004,-0.014240153,486780000
4/26/1993,333.660004,327.279999,-0.019121276,424640000
4/27/1993,327.279999,334.600006,0.022366191,473580000
4/28/1993,334.600006,339.660004,0.015122528,441020000
4/29/1993,339.660004,338.980011,-0.002001981,409920000
4/30/1993,338.980011,339.945007,0.002846764,453920000
5/3/1993,339.945007,344.970001,0.014781785,404660000
5/4/1993,344.970001,353.279999,0.024089045,537540000
5/5/1993,353.279999,355.345001,0.005845228,578380000
5/6/1993,355.345001,351.714996,-0.010215438,520440000
5/7/1993,351.714996,353.230011,0.004307508,452220000
5/10/1993,353.230011,354.845001,0.004572063,412900000
5/11/1993,354.845001,353.005005,-0.005185351,446540000
5/12/1993,353.005005,350.959991,-0.005793159,492740000
5/13/1993,350.959991,347.709991,-0.009260315,525060000
5/14/1993,347.709991,349.799988,0.006010748,458340000
5/17/1993,349.799988,352.670013,0.00820476,419800000
5/18/1993,352.670013,356,0.009442218,555420000
5/19/1993,356,364.674988,0.024367944,636620000
5/20/1993,364.674988,370.454987,0.015849727,686460000
5/21/1993,370.454987,366.670013,-0.010217096,556360000
5/24/1993,366.670013,367.089996,0.001145398,410440000
5/25/1993,367.089996,366.220001,-0.002369977,505140000
5/26/1993,366.220001,374.345001,0.022186118,586780000
5/27/1993,374.345001,372.730011,-0.004314175,555580000
5/28/1993,372.730011,368.109985,-0.012395101,471500000
6/1/1993,368.109985,372.529999,0.012007319,473560000
6/2/1993,372.529999,372.684998,0.000416071,548640000
6/3/1993,372.684998,372.059998,-0.001677019,520160000
6/4/1993,372.059998,368.625,-0.009232377,503760000
6/7/1993,368.625,364.355011,-0.011583558,495720000
6/8/1993,364.355011,360.73999,-0.0099217,524620000
6/9/1993,360.73999,360.25,-0.001358291,526100000
6/10/1993,360.25,359.549988,-0.001943128,484560000
6/11/1993,359.549988,363.075012,0.009803989,470420000
6/14/1993,363.075012,367.144989,0.011209741,416860000
6/15/1993,367.144989,366.975006,-0.000462986,473580000
6/16/1993,366.975006,365.015015,-0.005340939,479800000
6/17/1993,365.015015,364.01001,-0.002753325,490880000
6/18/1993,364.01001,357.959991,-0.016620474,499840000
6/21/1993,357.959991,357.86499,-0.000265396,416940000
6/22/1993,357.86499,356.200012,-0.004652531,516340000
6/23/1993,356.200012,354.934998,-0.003551415,519900000
6/24/1993,354.934998,357.825012,0.008142375,454300000
6/25/1993,357.825012,362.225006,0.012296496,438720000
6/28/1993,362.225006,368.450012,0.017185467,454020000
6/29/1993,368.450012,365.959991,-0.006758097,502100000
6/30/1993,365.959991,366.125,0.000450894,531800000
7/1/1993,366.125,363.730011,-0.006541452,451580000
7/2/1993,363.730011,364.214996,0.001333365,365080000
7/6/1993,364.214996,360.795013,-0.009390011,398740000
7/7/1993,360.795013,357.86499,-0.008121019,472020000
7/8/1993,357.86499,360.700012,0.007922043,509340000
7/9/1993,360.700012,362.459991,0.004879343,427460000
7/12/1993,362.459991,362.869995,0.00113117,405040000
7/13/1993,362.869995,361.980011,-0.002452625,513060000
7/14/1993,361.980011,363.73999,0.004862089,581120000
7/15/1993,363.73999,360.464996,-0.009003668,600440000
7/16/1993,360.464996,351.070007,-0.026063527,565760000
7/19/1993,351.070007,349.059998,-0.005725379,479240000
7/20/1993,349.059998,355.76001,0.019194442,523300000
7/21/1993,355.76001,352.63501,-0.008784011,511860000
7/22/1993,352.63501,348.350006,-0.012151386,513640000
7/23/1993,348.350006,353.204987,0.013937077,475160000
7/26/1993,353.204987,356.404999,0.009059929,452300000
7/27/1993,356.404999,352.015015,-0.012317403,542980000
7/28/1993,352.015015,356.809998,0.01362153,530680000
7/29/1993,356.809998,357.329987,0.001457327,550400000
7/30/1993,357.329987,352.86499,-0.012495444,513400000
8/2/1993,352.86499,355.25,0.006758987,448700000
8/3/1993,355.25,356.230011,0.002758652,495040000
8/4/1993,356.230011,360.11499,0.010905816,506760000
8/5/1993,360.11499,362.410004,0.006373003,539640000
8/6/1993,362.410004,363.144989,0.002028048,502220000
8/9/1993,363.144989,362.295013,-0.002340597,472360000
8/10/1993,362.295013,358.644989,-0.010074729,521720000
8/11/1993,358.644989,359.734985,0.003039206,583600000
8/12/1993,359.734985,359.404999,-0.000917303,542580000
8/13/1993,359.404999,360.454987,0.002921462,467180000
8/16/1993,360.454987,370.600006,0.028145037,491200000
8/17/1993,370.600006,374.160004,0.009606039,547060000
8/18/1993,374.160004,375.815002,0.004423236,466360000
8/19/1993,375.815002,370.265015,-0.01476787,578340000
8/20/1993,370.265015,370.869995,0.001633911,520760000
8/23/1993,370.869995,370.48999,-0.001024631,453860000
8/24/1993,370.48999,371,0.001376582,566760000
8/25/1993,371,367.954987,-0.008207582,654460000
8/26/1993,367.950012,364.670013,-0.008914252,580900000
8/27/1993,364.670013,366.5,0.0050182,494680000
8/30/1993,366.5,369.304993,0.00765346,450140000
8/31/1993,369.304993,372.649994,0.009057557,539800000
9/1/1993,372.649994,374.160004,0.004052086,562720000
9/2/1993,374.160004,374.565002,0.001082419,589560000
9/3/1993,374.565002,373.704987,-0.002296037,437400000
9/7/1993,373.704987,366.679993,-0.018798235,488440000
9/8/1993,366.679993,364.845001,-0.005004342,615040000
9/9/1993,364.845001,368.299988,0.009469739,531000000
9/10/1993,368.299988,370.63501,0.00634,508400000
9/13/1993,370.63501,367.589996,-0.008215667,460660000
9/14/1993,367.589996,364.195007,-0.009235804,533500000
9/15/1993,364.195007,367.320007,0.008580568,570920000
9/16/1993,367.320007,365.73999,-0.004301473,440300000
9/17/1993,365.73999,366.184998,0.001216733,526340000
9/20/1993,366.184998,367.454987,0.003468162,457700000
